county,precinct,office,district,candidate,party,votes,absentee,election_day
Westmoreland,4900 SEWARD BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,4900 SEWARD BOROUGH,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,4900 SEWARD BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,47,3,44
Westmoreland,4900 SEWARD BOROUGH,U.S. Senate,,Lou Barletta,REP,80,2,78
Westmoreland,4900 SEWARD BOROUGH,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,4900 SEWARD BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Westmoreland,4900 SEWARD BOROUGH,Governor,,Tom Wolf,DEM,41,5,36
Westmoreland,4900 SEWARD BOROUGH,Governor,,Scott R Wagner,REP,89,0,89
Westmoreland,4900 SEWARD BOROUGH,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,4900 SEWARD BOROUGH,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,4900 SEWARD BOROUGH,U.S. House,13.0,Brent Ottaway,DEM,31,2,29
Westmoreland,4900 SEWARD BOROUGH,U.S. House,13.0,John Joyce,REP,101,3,98
Westmoreland,4900 SEWARD BOROUGH,State House,59.0,Clare Dooley,DEM,25,3,22
Westmoreland,4900 SEWARD BOROUGH,State House,59.0,Mike Reese,REP,110,2,108
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Straight Party,,Democratic,DEM,70,3,67
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Straight Party,,Republican,REP,73,1,72
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. Senate,,Bob Casey Jr,DEM,128,4,124
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. Senate,,Lou Barletta,REP,136,2,134
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Governor,,Tom Wolf,DEM,127,3,124
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Governor,,Scott R Wagner,REP,134,3,131
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. House,14.0,Bibiana Boerio,DEM,112,3,109
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,U.S. House,14.0,Guy Reschenthaler,REP,154,3,151
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,State House,58.0,Mary Popovich,DEM,112,3,109
Westmoreland,5006 SEWICKLEY TWP - E HERMINI,State House,58.0,Justin Walsh,REP,156,3,153
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Straight Party,,Democratic,DEM,66,4,62
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Straight Party,,Republican,REP,169,0,169
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. Senate,,Bob Casey Jr,DEM,146,5,141
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. Senate,,Lou Barletta,REP,271,3,268
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Governor,,Tom Wolf,DEM,150,6,144
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Governor,,Scott R Wagner,REP,270,2,268
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,5012 SEWICKLEY TWP - LOWBER,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. House,14.0,Bibiana Boerio,DEM,128,6,122
Westmoreland,5012 SEWICKLEY TWP - LOWBER,U.S. House,14.0,Guy Reschenthaler,REP,292,3,289
Westmoreland,5012 SEWICKLEY TWP - LOWBER,State House,58.0,Mary Popovich,DEM,125,5,120
Westmoreland,5012 SEWICKLEY TWP - LOWBER,State House,58.0,Justin Walsh,REP,296,4,292
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Straight Party,,Democratic,DEM,101,6,95
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Straight Party,,Republican,REP,174,2,172
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. Senate,,Bob Casey Jr,DEM,200,9,191
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. Senate,,Lou Barletta,REP,294,9,285
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. Senate,,Neal Gale,GRN,2,1,1
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Governor,,Tom Wolf,DEM,209,10,199
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Governor,,Scott R Wagner,REP,291,9,282
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,5015 SEWICKLEY TWP - RILLTON,Governor,,Ken V Krawchuk,LN,6,0,6
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. House,14.0,Bibiana Boerio,DEM,195,10,185
Westmoreland,5015 SEWICKLEY TWP - RILLTON,U.S. House,14.0,Guy Reschenthaler,REP,307,9,298
Westmoreland,5015 SEWICKLEY TWP - RILLTON,State House,58.0,Mary Popovich,DEM,185,11,174
Westmoreland,5015 SEWICKLEY TWP - RILLTON,State House,58.0,Justin Walsh,REP,322,8,314
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Straight Party,,Democratic,DEM,100,3,97
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Straight Party,,Republican,REP,201,7,194
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. Senate,,Bob Casey Jr,DEM,223,7,216
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. Senate,,Lou Barletta,REP,340,12,328
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. Senate,,Neal Gale,GRN,5,0,5
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Governor,,Tom Wolf,DEM,240,7,233
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Governor,,Scott R Wagner,REP,325,12,313
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Governor,,Paul Glover,GRN,5,0,5
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. House,14.0,Bibiana Boerio,DEM,201,7,194
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,U.S. House,14.0,Guy Reschenthaler,REP,369,12,357
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,State House,58.0,Mary Popovich,DEM,187,6,181
Westmoreland,5018 SEWICKLEY TWP - SEWICKLEY,State House,58.0,Justin Walsh,REP,388,12,376
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Straight Party,,Democratic,DEM,81,3,78
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Straight Party,,Republican,REP,152,5,147
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. Senate,,Bob Casey Jr,DEM,161,4,157
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. Senate,,Lou Barletta,REP,252,8,244
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Governor,,Tom Wolf,DEM,186,4,182
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Governor,,Scott R Wagner,REP,237,8,229
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. House,14.0,Bibiana Boerio,DEM,151,4,147
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,U.S. House,14.0,Guy Reschenthaler,REP,271,8,263
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,State House,58.0,Mary Popovich,DEM,147,4,143
Westmoreland,5021 SEWICKLEY TWP - W HERMINI,State House,58.0,Justin Walsh,REP,279,8,271
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Straight Party,,Democratic,DEM,17,0,17
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Straight Party,,Republican,REP,51,2,49
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. Senate,,Bob Casey Jr,DEM,45,1,44
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. Senate,,Lou Barletta,REP,89,3,86
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Governor,,Tom Wolf,DEM,46,2,44
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Governor,,Scott R Wagner,REP,89,2,87
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,5024 SEWICKLEY TWP - WHYEL,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. House,14.0,Bibiana Boerio,DEM,41,1,40
Westmoreland,5024 SEWICKLEY TWP - WHYEL,U.S. House,14.0,Guy Reschenthaler,REP,94,3,91
Westmoreland,5024 SEWICKLEY TWP - WHYEL,State House,58.0,Mary Popovich,DEM,39,1,38
Westmoreland,5024 SEWICKLEY TWP - WHYEL,State House,58.0,Justin Walsh,REP,99,3,96
Westmoreland,5100 SMITHTON BOROUGH,Straight Party,,Democratic,DEM,31,1,30
Westmoreland,5100 SMITHTON BOROUGH,Straight Party,,Republican,REP,34,0,34
Westmoreland,5100 SMITHTON BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,73,1,72
Westmoreland,5100 SMITHTON BOROUGH,U.S. Senate,,Lou Barletta,REP,54,0,54
Westmoreland,5100 SMITHTON BOROUGH,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,Governor,,Tom Wolf,DEM,76,1,75
Westmoreland,5100 SMITHTON BOROUGH,Governor,,Scott R Wagner,REP,53,0,53
Westmoreland,5100 SMITHTON BOROUGH,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,Governor,,Ken V Krawchuk,LN,0,0,0
Westmoreland,5100 SMITHTON BOROUGH,U.S. House,14.0,Bibiana Boerio,DEM,63,1,62
Westmoreland,5100 SMITHTON BOROUGH,U.S. House,14.0,Guy Reschenthaler,REP,63,0,63
Westmoreland,5100 SMITHTON BOROUGH,State House,58.0,Mary Popovich,DEM,53,1,52
Westmoreland,5100 SMITHTON BOROUGH,State House,58.0,Justin Walsh,REP,75,0,75
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Straight Party,,Democratic,DEM,142,3,139
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Straight Party,,Republican,REP,103,2,101
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. Senate,,Bob Casey Jr,DEM,266,3,263
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. Senate,,Lou Barletta,REP,209,5,204
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Governor,,Tom Wolf,DEM,285,4,281
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Governor,,Scott R Wagner,REP,193,4,189
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,5210 S GREENSBURG BOROUGH - 1,Governor,,Ken V Krawchuk,LN,8,0,8
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. House,14.0,Bibiana Boerio,DEM,259,4,255
Westmoreland,5210 S GREENSBURG BOROUGH - 1,U.S. House,14.0,Guy Reschenthaler,REP,225,4,221
Westmoreland,5210 S GREENSBURG BOROUGH - 1,State House,57.0,Collin Warren,DEM,225,3,222
Westmoreland,5210 S GREENSBURG BOROUGH - 1,State House,57.0,Eric Nelson,REP,262,5,257
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Straight Party,,Democratic,DEM,122,8,114
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Straight Party,,Republican,REP,106,1,105
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. Senate,,Bob Casey Jr,DEM,232,14,218
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. Senate,,Lou Barletta,REP,190,2,188
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. Senate,,Neal Gale,GRN,6,0,6
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. Senate,,Dale R Kerns Jr,LN,11,0,11
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Governor,,Tom Wolf,DEM,250,14,236
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Governor,,Scott R Wagner,REP,183,2,181
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,5220 S GREENSBURG BOROUGH - 2,Governor,,Ken V Krawchuk,LN,6,0,6
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. House,14.0,Bibiana Boerio,DEM,223,13,210
Westmoreland,5220 S GREENSBURG BOROUGH - 2,U.S. House,14.0,Guy Reschenthaler,REP,218,3,215
Westmoreland,5220 S GREENSBURG BOROUGH - 2,State House,57.0,Collin Warren,DEM,201,12,189
Westmoreland,5220 S GREENSBURG BOROUGH - 2,State House,57.0,Eric Nelson,REP,239,4,235
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Straight Party,,Democratic,DEM,28,0,28
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Straight Party,,Republican,REP,127,0,126
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. Senate,,Bob Casey Jr,DEM,78,0,78
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. Senate,,Lou Barletta,REP,184,1,182
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Governor,,Tom Wolf,DEM,81,0,81
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Governor,,Scott R Wagner,REP,180,1,179
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,5303 S HUNTINGDON TWP - HIXON,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. House,14.0,Bibiana Boerio,DEM,60,0,60
Westmoreland,5303 S HUNTINGDON TWP - HIXON,U.S. House,14.0,Guy Reschenthaler,REP,202,2,199
Westmoreland,5303 S HUNTINGDON TWP - HIXON,State House,58.0,Mary Popovich,DEM,50,0,50
Westmoreland,5303 S HUNTINGDON TWP - HIXON,State House,58.0,Justin Walsh,REP,214,2,212
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Straight Party,,Democratic,DEM,27,1,26
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Straight Party,,Republican,REP,23,0,23
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. Senate,,Bob Casey Jr,DEM,40,2,38
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. Senate,,Lou Barletta,REP,40,0,40
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Governor,,Tom Wolf,DEM,43,2,41
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Governor,,Scott R Wagner,REP,40,0,40
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,Governor,,Ken V Krawchuk,LN,0,0,0
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. House,14.0,Bibiana Boerio,DEM,42,2,40
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,U.S. House,14.0,Guy Reschenthaler,REP,41,0,41
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,State House,58.0,Mary Popovich,DEM,38,2,36
Westmoreland,5306 S HUNTINGDON TWP - JACOBS,State House,58.0,Justin Walsh,REP,46,0,46
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Straight Party,,Democratic,DEM,47,2,45
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Straight Party,,Republican,REP,89,1,88
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. Senate,,Bob Casey Jr,DEM,82,2,80
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. Senate,,Lou Barletta,REP,133,2,131
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Governor,,Tom Wolf,DEM,79,2,77
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Governor,,Scott R Wagner,REP,135,2,133
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,5309 S HUNTINGDON TWP - MINERA,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. House,14.0,Bibiana Boerio,DEM,75,2,73
Westmoreland,5309 S HUNTINGDON TWP - MINERA,U.S. House,14.0,Guy Reschenthaler,REP,141,2,139
Westmoreland,5309 S HUNTINGDON TWP - MINERA,State House,58.0,Mary Popovich,DEM,64,1,63
Westmoreland,5309 S HUNTINGDON TWP - MINERA,State House,58.0,Justin Walsh,REP,153,3,150
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Straight Party,,Democratic,DEM,19,0,19
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Straight Party,,Republican,REP,23,0,23
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. Senate,,Bob Casey Jr,DEM,35,0,35
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. Senate,,Lou Barletta,REP,43,0,43
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Governor,,Tom Wolf,DEM,31,0,31
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Governor,,Scott R Wagner,REP,45,0,45
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,5312 S HUNTINGDON TWP - PORT R,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. House,14.0,Bibiana Boerio,DEM,36,0,36
Westmoreland,5312 S HUNTINGDON TWP - PORT R,U.S. House,14.0,Guy Reschenthaler,REP,44,0,44
Westmoreland,5312 S HUNTINGDON TWP - PORT R,State House,58.0,Mary Popovich,DEM,24,0,24
Westmoreland,5312 S HUNTINGDON TWP - PORT R,State House,58.0,Justin Walsh,REP,58,0,58
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Straight Party,,Democratic,DEM,102,5,97
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Straight Party,,Republican,REP,269,16,253
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Straight Party,,Libertarian,LN,2,1,1
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. Senate,,Bob Casey Jr,DEM,206,6,200
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. Senate,,Lou Barletta,REP,401,20,381
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. Senate,,Neal Gale,GRN,6,0,6
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Governor,,Tom Wolf,DEM,203,6,197
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Governor,,Scott R Wagner,REP,411,20,391
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,Governor,,Ken V Krawchuk,LN,8,0,8
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. House,14.0,Bibiana Boerio,DEM,180,5,175
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,U.S. House,14.0,Guy Reschenthaler,REP,440,21,419
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,State House,58.0,Mary Popovich,DEM,160,6,154
Westmoreland,5315 S HUNTINGDON TWP - S HUNT,State House,58.0,Justin Walsh,REP,464,20,444
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Straight Party,,Democratic,DEM,91,2,89
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Straight Party,,Republican,REP,190,5,185
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Straight Party,,Green Party,GRN,2,0,2
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. Senate,,Bob Casey Jr,DEM,211,3,208
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. Senate,,Lou Barletta,REP,323,8,315
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. Senate,,Neal Gale,GRN,4,1,3
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Governor,,Tom Wolf,DEM,231,2,229
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Governor,,Scott R Wagner,REP,310,9,301
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Governor,,Paul Glover,GRN,4,1,3
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,Governor,,Ken V Krawchuk,LN,5,0,5
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. House,14.0,Bibiana Boerio,DEM,179,3,176
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,U.S. House,14.0,Guy Reschenthaler,REP,366,9,357
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,State House,58.0,Mary Popovich,DEM,187,4,183
Westmoreland,5318 S HUNTINGDON TWP - WAYNE,State House,58.0,Justin Walsh,REP,360,8,352
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Straight Party,,Democratic,DEM,21,0,21
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Straight Party,,Republican,REP,64,0,64
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,5321 S HUNTINGDON TWP - WYANO,U.S. Senate,,Bob Casey Jr,DEM,62,1,61
Westmoreland,5321 S HUNTINGDON TWP - WYANO,U.S. Senate,,Lou Barletta,REP,109,1,108
Westmoreland,5321 S HUNTINGDON TWP - WYANO,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,5321 S HUNTINGDON TWP - WYANO,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Governor,,Tom Wolf,DEM,65,1,64
Westmoreland,5321 S HUNTINGDON TWP - WYANO,Governor,,Scott R Wagner,REP,110,1,109
